charge_date,vendor,amount,currency,invoice_no,subject,messageId,threadId,threadUrl,source,notes
2026-07-11,Bolt,19.4,EUR,,Your Bolt ride on Saturday,19f52f35640b34ad,19f52f35640b34ad,https://mail.google.com/mail/u/0/#inbox/19f52f35640b34ad,receipts-latvia@bolt.eu,Parsed total from email body (Total charged)
2026-07-11,Apple,9.99,EUR,826160096670,Your receipt from Apple.,19f53d393c6b90b3,19f53d393c6b90b3,https://mail.google.com/mail/u/0/#inbox/19f53d393c6b90b3,no_reply@email.apple.com,Subscription renewal (Sona: AI Music & Cover Maker)
2026-07-12,Apple,3.99,EUR,822160470162,Your receipt from Apple.,19f585b032315764,19f585b032315764,https://mail.google.com/mail/u/0/#inbox/19f585b032315764,email.apple.com,App Store subscription - Marketplace Pass Trial (Monthly)
2026-07-15,Canva,12,EUR,04943-34199464,Your Canva invoice,19f665da991759ab,19f665da991759ab,https://mail.google.com/mail/u/0/#inbox/19f665da991759ab,no-reply@account.canva.com,Charged €12.00 via Card (Visa - 7391)
2026-07-15,Bolt,13.9,EUR,,Your Bolt ride on Wednesday,19f675b85b0e18e4,19f675b85b0e18e4,https://mail.google.com/mail/u/0/#inbox/19f675b85b0e18e4,receipts-latvia@bolt.eu,Ride receipt — Apple Pay
2026-07-16,Bolt,20.8,EUR,,Your Bolt ride on Thursday,19f6864e0101de4e,19f6864e0101de4e,https://mail.google.com/mail/u/0/#inbox/19f6864e0101de4e,receipts-latvia@bolt.eu,Total charged parsed from email (Apple Pay)
2026-07-16,WashCar,68.36,EUR,2607163034811,Order Information,19f698dcfd2e215c,19f698dcfd2e215c,https://mail.google.com/mail/u/0/#inbox/19f698dcfd2e215c,info@wash.car,Total paid found in email; payment via Apple Pay Visa 7391
2026-07-16,,68.36,EUR,number,Order completed,19f6a7e1d3dbb7d9,19f6a7e1d3dbb7d9,https://mail.google.com/mail/u/0/#inbox/19f6a7e1d3dbb7d9,info@wash.car,Parsed from PDF OCR
2026-07-17,OpenAI,6.02,USD,,Your OpenAI API account has been funded,19f70315edcc8eb9,19f70315edcc8eb9,https://mail.google.com/mail/u/0/#inbox/19f70315edcc8eb9,noreply@tm.openai.com,Charged $6.02 to card ending 2308
2026-07-18,Bolt,8.9,EUR,,Your Bolt ride on Saturday,19f7519ef853079c,19f7519ef853079c,https://mail.google.com/mail/u/0/#inbox/19f7519ef853079c,receipts-latvia@bolt.eu,parsed total from email; no invoice_no
2026-07-18,Apple,9.99,EUR,822163536506,Your receipt from Apple.,19f77e12ec99535b,19f77e12ec99535b,https://mail.google.com/mail/u/0/#inbox/19f77e12ec99535b,email.apple.com,Subscription renewal: Sona: AI Music & Cover Maker (Weekly)
2026-07-19,Bolt,17.4,EUR,,Your Bolt ride on Sunday,19f7bea0309efd73,19f7bea0309efd73,https://mail.google.com/mail/u/0/#inbox/19f7bea0309efd73,receipts-latvia@bolt.eu,Ride receipt — Apple Pay
2026-07-20,Bolt,35,EUR,,Your Bolt ride on Monday,19f7d1247cd61492,19f7d1247cd61492,https://mail.google.com/mail/u/0/#inbox/19f7d1247cd61492,receipts-latvia@bolt.eu,Total charged parsed from email; no invoice number found
2026-07-20,Bolt,17.5,EUR,,Your Bolt ride on Monday,19f7efb1c562bf3e,19f7d1247cd61492,https://mail.google.com/mail/u/0/#inbox/19f7d1247cd61492,receipts-latvia@bolt.eu,Parsed total from email body
2026-07-20,Bolt,80.86,EUR,LV1326-993969,Your Bolt Drive ride with Peugeot Boxer on Monday,19f80074660fcffd,19f80074660fcffd,https://mail.google.com/mail/u/0/#inbox/19f80074660fcffd,receipts@bolt.eu,Total charged 80.86 € parsed from email
2026-07-20,Bolt,2.55,EUR,LV1326-994038,Your Bolt Drive ride with Toyota Yaris Cross on Monday,19f800f34b35f103,19f800f34b35f103,https://mail.google.com/mail/u/0/#inbox/19f800f34b35f103,receipts@bolt.eu,Ride receipt — Total charged 2.55 EUR
2026-07-22,Apple,9.99,EUR,672165041692,Your receipt from Apple.,19f8a5840ce807c7,19f8a5840ce807c7,https://mail.google.com/mail/u/0/#inbox/19f8a5840ce807c7,no_reply@email.apple.com,App Store subscription (2 TB monthly)
2026-07-22,Etsy,2.5,GBP,4124266013,Etsy Order confirmation for: £2.50 from: judycash (4124266013),19f8c1eeac6c653a,19f8c1eeac6c653a,https://mail.google.com/mail/u/0/#inbox/19f8c1eeac6c653a,transaction@etsy.com,Etsy order confirmation; paid via Etsy Payments.
2026-07-23,n8n,29.04,EUR,74546241-166509587,Your n8n receipt,19f8ca6ae2f840ec,19f8ca6ae2f840ec,https://mail.google.com/mail/u/0/#inbox/19f8ca6ae2f840ec,help@paddle.com,Subscription receipt via Paddle
2026-07-23,Apple,9.99,EUR,,Your Subscription is Expiring,19f8eaa9b98b0be7,19f8eaa9b98b0be7,https://mail.google.com/mail/u/0/#inbox/19f8eaa9b98b0be7,email.apple.com,Subscription expiring; price parsed from email body
2026-07-23,Whoop,89,EUR,B69662416,Thank You For Your Order,19f90503555d21e7,19f90503555d21e7,https://mail.google.com/mail/u/0/#inbox/19f90503555d21e7,no-reply@notifications.whoop.com,Order confirmation — order B69662416
2026-07-24,Etsy,2.75,GBP,4125420347,Etsy Order confirmation for: £2.75 from: mikaelajfrancis (4125420347),19f93e7da30d6267,19f93e7da30d6267,https://mail.google.com/mail/u/0/#inbox/19f93e7da30d6267,transaction@etsy.com,Order total parsed from email
2026-07-24,Apple,28.49,EUR,652166133268,Your receipt from Apple.,19f97f5281c12b27,19f97f5281c12b27,https://mail.google.com/mail/u/0/#inbox/19f97f5281c12b27,no_reply@email.apple.com,Subscription renewal receipt
2026-07-25,Apple,9.99,EUR,754166713551,Your receipt from Apple.,19f9bf2b398e39c9,19f9bf2b398e39c9,https://mail.google.com/mail/u/0/#inbox/19f9bf2b398e39c9,no_reply@email.apple.com,subscription renewal (Sona: AI Music & Cover Maker)
2026-07-26,Anthropic,106.2,EUR,SVYU2MEA-0005,"Your receipt from Anthropic, PBC #2072-2347-5632",19f9f74ab2c4190e,19f9f74ab2c4190e,https://mail.google.com/mail/u/0/#inbox/19f9f74ab2c4190e,invoice+statements@mail.anthropic.com,Paid receipt
2026-07-26,Apple,2.99,EUR,796166928117,Your invoice from Apple.,19fa13727c0a3105,19fa13727c0a3105,https://mail.google.com/mail/u/0/#inbox/19fa13727c0a3105,no_reply@email.apple.com,iCloud+ 200 GB (Monthly) renewal
2026-07-31,Apple,22.99,EUR,712169249257,Your receipt from Apple.,19fb96fc1f1ece9b,19fb96fc1f1ece9b,https://mail.google.com/mail/u/0/#inbox/19fb96fc1f1ece9b,no_reply@email.apple.com,ChatGPT Plus subscription (monthly); VAT 21%
2026-07-31,Apple,3.99,EUR,672169431672,Your receipt from Apple.,19fbc889abde5611,19fbc889abde5611,https://mail.google.com/mail/u/0/#inbox/19fbc889abde5611,no_reply@email.apple.com,Subscription — Marketplace Pass Trial (monthly); Renews 1 Sep 2026
2026-08-01,Bolt,27.6,EUR,,Your Bolt ride on Saturday,19fbd45073144206,19fbd45073144206,https://mail.google.com/mail/u/0/#inbox/19fbd45073144206,receipts-latvia@bolt.eu,Parsed total from email (Total charged)
2026-08-01,CityBee,59.99,EUR,ID6477483,CityBee trip ID6477483,19fbd81f8a0105f0,19fbd81f8a0105f0,https://mail.google.com/mail/u/0/#inbox/19fbd81f8a0105f0,info@citybee.lv,Total parsed from email HTML; trip receipt
2026-08-01,Bolt,4.37,EUR,LV1326-1061356,Your Bolt Drive ride with Toyota Yaris on Saturday,19fbda0aecd808bd,19fbda0aecd808bd,https://mail.google.com/mail/u/0/#inbox/19fbda0aecd808bd,receipts@bolt.eu,Parsed total from email; invoice PDF link present
2026-08-01,Bolt,18,EUR,,Your Bolt ride on Saturday,19fbe9f281e5e6e9,19fbd45073144206,https://mail.google.com/mail/u/0/#inbox/19fbd45073144206,receipts-latvia@bolt.eu,Total charged parsed from email body; no invoice number
2026-08-08,SketchUp,19.99,EUR,,Your Subscription is Confirmed,19fbeb2ef56ab9e6,19fbeb2ef56ab9e6,https://mail.google.com/mail/u/0/#inbox/19fbeb2ef56ab9e6,no_reply@email.apple.com,Subscription confirmed; renewal €19.99/month; free 1-week trial starting 01 Aug 2026.
2026-08-01,Apple,9.99,EUR,732169883920,Your receipt from Apple.,19fc018fb354f22b,19fc018fb354f22b,https://mail.google.com/mail/u/0/#inbox/19fc018fb354f22b,no_reply@email.apple.com,Subscription renewal: Sona - weekly
,Google Invoice,,EUR,Account,Google Cloud Platform & APIs: Your invoice is available for 0120FA-84C9BC-6B6C27,19fc1431d9828587,19fc1431d9828587,https://mail.google.com/mail/u/0/#inbox/19fc1431d9828587,payments-noreply@google.com,Parsed from PDF OCR
2026-08-04,LyraBet,821.93,EUR,,Your Withdrawal of EUR 821.93 is Approved!,19fcca852802ff1f,19fcca852802ff1f,https://mail.google.com/mail/u/0/#inbox/19fcca852802ff1f,support@lyrabet.com,Withdrawal approved
2026-08-05,CityBee,16.68,EUR,ID6491663,CityBee trip ID6491663,19fd30811fa61b70,19fd30811fa61b70,https://mail.google.com/mail/u/0/#inbox/19fd30811fa61b70,info@citybee.lv,Total 16.68 EUR parsed from email
2026-08-08,SketchUp,19.99,EUR,,Your Subscription is Expiring,19fd8fd1a4edbc9d,19fd8fd1a4edbc9d,https://mail.google.com/mail/u/0/#inbox/19fd8fd1a4edbc9d,no_reply@email.apple.com,Subscription expiry; €19.99/month; expires 2026-08-08
2026-08-07,OpenAI,6.14,USD,,Your OpenAI API account has been funded,19fdc58e01e9e2f5,19fdc58e01e9e2f5,https://mail.google.com/mail/u/0/#inbox/19fdc58e01e9e2f5,noreply@tm.openai.com,Funded OpenAI API account; card ending 2308
2026-08-08,Bolt,34.7,EUR,,Your Bolt ride on Saturday,19fe3b4ef265ae17,19fe3b4ef265ae17,https://mail.google.com/mail/u/0/#inbox/19fe3b4ef265ae17,receipts-latvia@bolt.eu,Total parsed from email (Total charged). Apple Pay.
2026-08-09,Apple,9.99,EUR,710173530939,Your receipt from Apple.,19fe9e49712a68c8,19fe9e49712a68c8,https://mail.google.com/mail/u/0/#inbox/19fe9e49712a68c8,no_reply@email.apple.com,"Parsed total from email (TOTAL 9,99 €)"
2026-08-10,Apple,9.99,EUR,,Your Subscription is Confirmed,19fec794973288e7,19fec794973288e7,https://mail.google.com/mail/u/0/#inbox/19fec794973288e7,email.apple.com,Subscription confirmed; renewal price parsed (free trial)
0726-42-69,,7.2,EUR,Nr.,"SIA ""Mārupes komunālie pakalpojumi"" rēķins par 2026.g. jūliju",19fecae821cf4f3b,19fecae821cf4f3b,https://mail.google.com/mail/u/0/#inbox/19fecae821cf4f3b,horizon@lv.visma.com,Parsed from PDF OCR
2026-07-03,,43.86,EUR,RE3571800EBVB6701,Rēķins par atkritumu apsaimniekošanu,19fed7f18a7284e4,19fed7f18a7284e4,https://mail.google.com/mail/u/0/#inbox/19fed7f18a7284e4,marupe@ecobaltiavide.lv,Parsed from PDF OCR
2026-08-11,Etsy,35.7,GBP,4142519729,Etsy Order confirmation for: £35.70 from: oe9al9gwl5el7j3l (4142519729),19ff29f1ce457470,19ff29f1ce457470,https://mail.google.com/mail/u/0/#inbox/19ff29f1ce457470,transaction@etsy.com,Order total parsed from email; 3 items.
2026-08-12,Complex Co,545.43,EUR,37467,You sent €545.43 to Complex Co Ltd 💸,19ff51d12ad30e8f,19ff51d12ad30e8f,https://mail.google.com/mail/u/0/#inbox/19ff51d12ad30e8f,no-reply@revolut.com,Revolut transfer — reference Invoice nr 37467
2026-08-12,Complex Co,545.43,EUR,37467,Complex Co Ltd has received your payment for invoice 37467,19ff5acd13036548,19ff5acd13036548,https://mail.google.com/mail/u/0/#inbox/19ff5acd13036548,mail@fb02.freshbooks.com,Payment received via FreshBooks; invoice 37467
2026-08-12,Apple,3.99,EUR,850175126298,Your receipt from Apple.,19ff688f5eec7fd7,19ff688f5eec7fd7,https://mail.google.com/mail/u/0/#inbox/19ff688f5eec7fd7,no_reply@email.apple.com,Subscription renewal; VAT 21%
2026-08-12,Apple,1.19,EUR,698175224879,Your receipt from Apple.,19ff7b7ad12359b8,19ff688f5eec7fd7,https://mail.google.com/mail/u/0/#inbox/19ff688f5eec7fd7,no_reply@email.apple.com,App Store in-app purchase
2026-08-13,Apple,9.99,EUR,812175522069,Your receipt from Apple.,1a0009789f09c768,1a0009789f09c768,https://mail.google.com/mail/u/0/#inbox/1a0009789f09c768,no_reply@email.apple.com,Parsed total from email (includes VAT).
2026-08-14,Bolt,16.9,EUR,,Your Bolt ride on Friday,1a00178813938ed8,1a00178813938ed8,https://mail.google.com/mail/u/0/#inbox/1a00178813938ed8,receipts-latvia@bolt.eu,Parsed from email body — total charged found
2026-08-14,Bolt,15.1,EUR,,Your Bolt ride on Friday,1a0020eb8b4f6f01,1a00178813938ed8,https://mail.google.com/mail/u/0/#inbox/1a00178813938ed8,receipts-latvia@bolt.eu,Ride receipt — Apple Pay
2026-08-15,Canva,12,EUR,04974-32216684,Your Canva invoice,1a0060363dbf7b1a,1a0060363dbf7b1a,https://mail.google.com/mail/u/0/#inbox/1a0060363dbf7b1a,no-reply@account.canva.com,Canva Pro charged via Visa ending 7391
2026-08-15,Bolt,15.9,EUR,,Your Bolt ride on Saturday,1a006483c04b2017,1a006483c04b2017,https://mail.google.com/mail/u/0/#inbox/1a006483c04b2017,receipts-latvia@bolt.eu,Parsed total from email
2026-08-15,Bolt,16.1,EUR,,Your Bolt ride on Saturday,1a0070c4949529dd,1a006483c04b2017,https://mail.google.com/mail/u/0/#inbox/1a006483c04b2017,receipts-latvia@bolt.eu,Ride receipt — total charged parsed from email body
2026-08-18,Apple,69.99,EUR,838177619243,Your receipt from Apple.,1a014c3575444dbd,1a014c3575444dbd,https://mail.google.com/mail/u/0/#inbox/1a014c3575444dbd,no_reply@email.apple.com,Apple subscription renewal — Lumenate Plus (Annual)
2026-08-18,Bluehost,15.57,USD,1913508914,Bluehost Order Confirmation,1a0153f4c402c41b,1a0153f4c402c41b,https://mail.google.com/mail/u/0/#inbox/1a0153f4c402c41b,account.bluehost.com,Payment confirmation - total parsed from email body
2026-07-01,,1.07,,,Fwd: Apdrošināšana.,1a0162d83bb63d38,1a0162d83bb63d38,https://mail.google.com/mail/u/0/#inbox/1a0162d83bb63d38,margaritaeliya@gmail.com,Parsed from PDF OCR
2026-08-27,Todoist,60,EUR,,Upcoming renewal,1a01e473e5236704,1a01e473e5236704,https://mail.google.com/mail/u/0/#inbox/1a01e473e5236704,no-reply@todoist.com,Annual subscription renewal reminder
2026-10-13,YouTube,23.99,EUR,,YouTube Premium price update,1a0202c8d6587866,1a0202c8d6587866,https://mail.google.com/mail/u/0/#inbox/1a0202c8d6587866,no-reply@youtube.com,Price update: €19.99 → €23.99; billing date 2026-10-13
2026-08-12,ARMS,201.63,EUR,43496133,[AUTOMATED] - Payment Confirmed at ARMS Portal for Utilities,1a02246a0c12097b,1a02246a0c12097b,https://mail.google.com/mail/u/0/#inbox/1a02246a0c12097b,noreply@arms.com.mt,Payment confirmed; parsed from email body.
2026-08-21,Mazulītis Rū,406.31,EUR,S26 188,RE: 08.2026 rēķins par Marku Pētersonu,1a023be7860ded96,1a0202230653ea08,https://mail.google.com/mail/u/0/#inbox/1a0202230653ea08,gramatvediba@mazulitisru.lv,Payment reported in reply; overpayment 4.79 EUR noted.
2025-04-09,,531.18,EUR,,Fwd: Apdrošināšana.,1a0240e5a1aa7f0f,1a0240e5a1aa7f0f,https://mail.google.com/mail/u/0/#inbox/1a0240e5a1aa7f0f,margaritaeliya@gmail.com,Parsed from PDF OCR
2026-08-22,Bolt,26.79,EUR,LV6426-911952,Delivery from Bolt Food,1a029dd7a684ab9a,1a029dd7a684ab9a,https://mail.google.com/mail/u/0/#inbox/1a029dd7a684ab9a,latvia-food@bolt.eu,Parsed total from email; invoice id extracted.
2026-08-22,Bolt,54.63,EUR,,Delivery from Bolt Food,1a02a31becfa29d5,1a029dd7a684ab9a,https://mail.google.com/mail/u/0/#inbox/1a029dd7a684ab9a,latvia-food@bolt.eu,Receipt total parsed from email
2026-08-23,n8n,29.04,EUR,74546241-168117680,Your n8n receipt,1a02c42c7ff0ac96,1a02c42c7ff0ac96,https://mail.google.com/mail/u/0/#inbox/1a02c42c7ff0ac96,help@paddle.com,Subscription receipt via Paddle (Cloud Starter)
2026-08-23,Booking.com,214.2,EUR,,This is your receipt,1a02e3e307507d3f,1a02e3e307507d3f,https://mail.google.com/mail/u/0/#inbox/1a02e3e307507d3f,noreply-payments@booking.com,Amount paid on 23 Aug 2026; booking 6824374934
2026-08-24,Dokobit,12.1,EUR,PO260815398,Izveidots rēķins,1a032edabcaf5626,1a032edabcaf5626,https://mail.google.com/mail/u/0/#inbox/1a032edabcaf5626,invoices@dokobit.com,Invoice attached; marked paid
2026-08-24,Apple,28.49,EUR,838180710771,Your receipt from Apple.,1a0376e0c724702e,1a0376e0c724702e,https://mail.google.com/mail/u/0/#inbox/1a0376e0c724702e,no_reply@email.apple.com,Subscription renewal; VAT 21%
2026-08-25,Bolt,2.55,EUR,LV1326-1198405,Your Bolt Drive ride with Peugeot 2008 on Tuesday,1a039db6e61c30fc,1a039db6e61c30fc,https://mail.google.com/mail/u/0/#inbox/1a039db6e61c30fc,receipts@bolt.eu,Total charged parsed from email; PDF invoice available
2026-08-26,Apple,2.99,EUR,848181428785,Your invoice from Apple.,1a03e3856032cd45,1a03e3856032cd45,https://mail.google.com/mail/u/0/#inbox/1a03e3856032cd45,no_reply@email.apple.com,iCloud+ 200 GB (Monthly) subscription renewal; VAT 21%.
2026-08-26,Anthropic,106.2,EUR,SVYU2MEA-0006,"Your receipt from Anthropic, PBC #2695-7013-5083",1a03f1a09dd5604a,1a03f1a09dd5604a,https://mail.google.com/mail/u/0/#inbox/1a03f1a09dd5604a,invoice+statements@mail.anthropic.com,"Paid Aug 26, 2026; Receipt 2695-7013-5083"
2026-08-27,WashCar,63.54,EUR,2608273034812,Order Information,1a04408485323e5c,1a04408485323e5c,https://mail.google.com/mail/u/0/#inbox/1a04408485323e5c,info@wash.car,Order notification — invoice will be sent after completion
2026-08-28,OpenAI,5.96,USD,,Your OpenAI API account has been funded,1a04876fd6c82bed,1a04876fd6c82bed,https://mail.google.com/mail/u/0/#inbox/1a04876fd6c82bed,noreply@tm.openai.com,Charged to card ending in 2308
2026-08-29,Rimi,32.24,EUR,,Delivery from Bolt Food,1a04da1c0162ea6d,1a04da1c0162ea6d,https://mail.google.com/mail/u/0/#inbox/1a04da1c0162ea6d,latvia-food@bolt.eu,Parsed total charged from email; no invoice number
2026-08-31,giffgaff,10,GBP,,Top-up confirmation of £10.00,1a0592e5a5602dee,1a0592e5a5602dee,https://mail.google.com/mail/u/0/#inbox/1a0592e5a5602dee,no_reply@transaction.giffgaff.com,Top-up confirmation - £10.00 credit
2026-08-31,Apple,22.99,EUR,750183887909,Your receipt from Apple.,1a05af0d042cdeeb,1a05af0d042cdeeb,https://mail.google.com/mail/u/0/#inbox/1a05af0d042cdeeb,no_reply@email.apple.com,ChatGPT Plus (Monthly) subscription renewal receipt
2026-09-01,ACRO,70,GBP,,Your payment of £70.00 to ACRO Police Certificates Online was successful,1a05c52a949a53dc,1a05c52a949a53dc,https://mail.google.com/mail/u/0/#inbox/1a05c52a949a53dc,gov.uk.pay@notifications.service.gov.uk,Parsed from email body
,Google Invoice,,EUR,Account,Google Cloud Platform & APIs: Your invoice is available for 0120FA-84C9BC-6B6C27,1a0622c7e5ed5038,1a0622c7e5ed5038,https://mail.google.com/mail/u/0/#inbox/1a0622c7e5ed5038,payments-noreply@google.com,Parsed from PDF OCR
2026-09-02,Amazon,41.11,EUR,303-8509501-1529908,Ordered: ‘$100M Money Models: How To...’,1a0625272d675fea,1a0625272d675fea,https://mail.google.com/mail/u/0/#inbox/1a0625272d675fea,bestellbestaetigung@amazon.de,Total parsed from email (Total 41.11 EUR); Order #303-8509501-1529908
,,70,EUR,Nr.,Fwd: Pulciņa rēķins,1a067fe7acd48584,1a067fe7acd48584,https://mail.google.com/mail/u/0/#inbox/1a067fe7acd48584,margaritaeliya@gmail.com,Parsed from PDF OCR
2026-09-04,Amazon,41.11,EUR,303-8509501-1529908,Dispatched: ‘$100M Money Models: How To...’,1a06e45848728421,1a06e45848728421,https://mail.google.com/mail/u/0/#inbox/1a06e45848728421,versandbestaetigung@amazon.de,Dispatched order; total parsed from email
2026-09-07,Bolt,17.4,EUR,,Your Bolt ride on Monday,1a07aee7cf208b5f,1a07aee7cf208b5f,https://mail.google.com/mail/u/0/#inbox/1a07aee7cf208b5f,receipts-latvia@bolt.eu,Total parsed from email body
2026-09-07,Bolt,16.3,EUR,,Your Bolt ride on Monday,1a07b737f733c322,1a07aee7cf208b5f,https://mail.google.com/mail/u/0/#inbox/1a07aee7cf208b5f,receipts-latvia@bolt.eu,ride receipt - total parsed from email
2026-09-07,n8n,,,,Your n8n cloud subscription was cancelled,1a07ca01b0fcdd03,1a07ca01b0fcdd03,https://mail.google.com/mail/u/0/#all/1a07ca01b0fcdd03,hello@info.n8n.io,subscription cancellation notice; amount not in body; account and backups removed after three months
2026-09-07,Paddle (n8n),,,74546241-168117680,Your Subscription for n8n has been canceled.,1a07c9ff9217215a,1a07c9ff9217215a,https://mail.google.com/mail/u/0/#all/1a07c9ff9217215a,help@paddle.com,"Cloud Starter cancelled 7 Sep 2026, access until 23 Sep 2026; amount not in body"
2026-09-07,Le-Glue,105.15,EUR,7334,Order #7334 confirmed,1a07c78bfa6844cd,1a07c78bfa6844cd,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a07c78bfa6844cd,store+10342215@t.shopifyemail.com,"backfilled 2026-09-09 — thread was labelled and archived on 2026-09-07 without a ledger row; 3 pack Super Saver, DHL Express shipping €63.95 included; later refunded in full"
2026-09-09,Le-Glue,-105.15,EUR,7334,Refund notification,1a0862502f1d4882,1a0862502f1d4882,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a0862502f1d4882,store+10342215@t.shopifyemail.com,"REFUND of order #7334 in full (DHL would not accept LV-2167); up to 10 days to appear on the account, i.e. by 2026-09-19"
2026-09-09,Block Lock Toy Glue,41.90,EUR,1359,Order #1359 confirmed,1a0863ff623d94e1,1a0863ff623d94e1,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a0863ff623d94e1,store+4351688817@t.shopifyemail.com,"replacement for the refunded Le-Glue order; 3 x 50ml pouch bundle €23.95 + shipping €17.95; standard shipping up to 10 working days"
2026-09-09,YouTube,,,YPC.25PK-XPQJ-V4DV-3ZQE,"Congratulations, your membership was reactivated: DaisyQ Design",1a087f0c951a0c1d,1a087f0c951a0c1d,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a087f0c951a0c1d,noreply-purchases@youtube.com,channel membership DaisyQ Design reactivated; amount and currency not in body and no invoice attachment - not readable via connector
2026-09-10,Bolt,14.00,EUR,,Your Bolt ride on Thursday,1a08c761c0099c7f,1a08c761c0099c7f,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a08c761c0099c7f,receipts-latvia@bolt.eu,ride 18:49-19:05 Dzintaru iela 8 -> Hilton Garden Inn Riga Old Town; 9.8 km; paid by Apple Pay; invoice issuer Taxi DT SIA
2026-09-10,Bolt,14.90,EUR,,Your Bolt ride on Thursday,1a08cf49e1d3fdac,1a08c761c0099c7f,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a08c761c0099c7f,receipts-latvia@bolt.eu,ride 20:57-21:13 Powder Tower -> Dzintaru iela 8; 11 km; paid by Apple Pay; invoice issuer RORO777 IK; second receipt message in the same thread
2026-09-10,eRank,7.25,USD,txn_01m263v9tkksr4seyrq40hw1dv,Payment confirmed,1a08c3dbc7796080,1a08c3dbc7796080,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a08c3dbc7796080,help@paddle.com,"eRank Basic Monthly billed via Paddle; Visa ****9329; body states '$7.25 (inc. tax)' - currency symbol $, read as USD; PDF invoice invoice_3804-936353_ERANK.pdf not readable via connector"
2026-09-12,Apple,3.99,EUR,MQKXYM578L,Your receipt from Apple.,1a096b28801cbd3d,1a096b28801cbd3d,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a096b28801cbd3d,no_reply@email.apple.com,"Minecraft: Dream it, Build it! Marketplace Pass Trial (Monthly); renews 2026-10-12; incl. VAT 21% 0.69 EUR; card Tele2/ZZ ****0503"
2026-09-11,EverBee,36.29,USD,2602-8879,Your receipt from EverBee #2602-8879,1a092204d8f44703,1a092204d8f44703,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a092204d8f44703,invoice+statements+acct_1Ij5LLAprxaDl4vm@stripe.com,"Growth plan, period Sep 11 - Oct 11 2026; subtotal 29.99 + sales tax 21% 6.30; billed via Stripe; card ****7391"
2026-09-11,Kalnciema Neiroklinika,,,XQ092706,Jusu e-kvits darijuma dokuments,1a08f5e120bd00e2,1a08f5e120bd00e2,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a08f5e120bd00e2,donotreply@smartmedical.eu,"amount not in body; attachment not readable via connector; invoice_no taken from attachment filename E-kvits-print-XQ092706.pdf, not from the body"
2026-09-14,Apple (TP-Link Deco),,,,Your Subscription is Confirmed,1a09ead690f71b83,1a09ead690f71b83,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a09ead690f71b83,no_reply@email.apple.com,"subscription confirmation, not a charge; Total Security Package accepted 13 Sep 2026, free for 1 year; auto-renews at 149.99 EUR/year from 13 Sep 2027 unless cancelled"
2026-09-16,Hotel Fisserhof,1910.00,EUR,113551,Confirmation of Down Payment,1a0ab5e399c9c223,1a0ab5e399c9c223,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a0ab5e399c9c223,info@fisserhof.com,"down payment received for Jan 2027 stay, not a new charge; booking number 113551 used as invoice_no (mail states none); correspondence ref cas2656394076"
2026-09-15,Google Workspace,,,,Your Google Workspace billing information was received,1a0a6e48374d5637,1a0a6e48374d5637,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a0a6e48374d5637,workspace@google.com,"billing information added, no charge yet; domain happy360.lv; trial ends 2026-09-29; first billing date 2026-10-01; amount not stated in body"
2026-09-18,getguru,2.91,EUR,INV-092026-50496,Your trip receipt — Invoice INV-092026-50496,1a0b3865d6d92d20,1a0b3865d6d92d20,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a0b3865d6d92d20,noreply@getguru.eu,"ride 18 Sep Riga, Republikas laukums 2 to Ojara Vaciesa 31, 3.94 km; net 2.40 + VAT 0.51 = 2.91 EUR; paid Apple Pay ****7391; SIA Spaceship; PDF receipt attached (not readable via connector) but full amount is in the body"
2026-09-19,getguru,8.99,EUR,INV-092026-57274,Your trip receipt — Invoice INV-092026-57274,1a0bb3269675f896,1a0bb2f2a12eac0a,https://mail.google.com/mail/?authuser=epetersons87@gmail.com#all/1a0bb2f2a12eac0a,noreply@getguru.eu,"ride 19 Sep Alauksta iela 10, Riga to Dzintaru iela 8, Marupe, 11.45 km; net 5.78 + VAT 1.21 = 6.99 gross, plus 2.00 tip = 8.99 EUR total; paid Apple Pay ****7391; SIA Spaceship; PDF attached (not readable via connector) but full amount is in the body. ONE row for two messages: the same invoice was sent twice on the same thread, message 1a0bb2f2a12eac0a at 6.99 EUR before the tip and message 1a0bb3269675f896 at 8.99 EUR after it; the second supersedes the first, so a second row would double-count one ride."
